Restaurant Link,Restaurant ID,Category,Dish Name,Dish Price,Location
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Desserts,Dana's Bakery Cookies & Creme Krisp Bar,$7.00,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Desserts,Magnolia Bakery Cupcake Duo,$8.75,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Desserts,Dick Taylor Fleur de Sel Dark Chocolate,$8.00,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Harney & Sons Lemonade,$3.50,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Harney & Sons Organic Black Iced Tea,$3.50,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Spindrift Lemon,$3.00,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Spindrift Grapefruit,$3.00,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Sanpellegrino Aranciata,$3.50,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Poppi Root Beer,$3.50,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Poppi Strawberry Lemon,$3.50,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/maydan-by-wonder-uws-2030-broadway-new-york/5787496,5787496,Beverages,Diet Coke,$2.00,maydan-by-wonder-uws-2030-broadway-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Flat Breads,Avocado Flatbread,$9.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Flat Breads,Smoked Salmon Flatbread,$9.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Flat Breads,Yogurt & Honey Flatbread,$9.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Wraps,"Chicken, Lettuce, Tomato",$9.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Wraps,"Egg, Spinach, Avocado",$8.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Brain Bowls,Hawaiian Bowl,$11.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Brain Bowls,Super Sweet Potatoes,$11.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Brain Bowls,HB Noodles,$11.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Brain Bowls,The Fiesta,$11.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Brain Bowls,Nori Nirvana,$11.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Salads,Cobb Salad,$16.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Salads,Farm Salad,$16.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Salads,Best Seller,$15.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sandwiches,HB Signature Sandwich,$13.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sandwiches,Tuna Sandwich,$13.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sandwiches,Grilled Kim-Cheese Sandwich,$11.00+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Healthful Snacks,Banana,$2.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Healthful Snacks,HB Hummus Cup,$7.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Healthful Snacks,Berry Bowl,$7.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Healthful Snacks,Peanut Butter & Banana,$8.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Healthful Snacks,Greek Yogurt,$7.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Add Egg,$0.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Chicken Breast Side,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Chicken Schnitzel Side,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Half Avocado,$6.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Honey Side,$0.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Roasted Broccoli,$7.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Atlantic Salmon,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Coffee Crusted Steak,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Crispy Tofu,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side of Plain Toast,$3.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Miso Salmon,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Smoked Salmon,$6.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Sweet Potato Puree,$6.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Sides,Side Turkey Bacon,$3.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Soup,Seasonal Soup,$7.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Nut & Honey Latte,$5.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Belgian Hot Chocolate,$5.00+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Golden Milk Latte,$5.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Hibiscus Sunset,$5.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Matcha for Life,$6.25+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,London Fog Tea,$5.25+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Lemonade Kick,$5.25+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Specialty Drinks,Fruit Infused Iced Teas,$5.25+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Americano,$4.00+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Assorted Teas,$4.25,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Cafe au Lait,$4.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Cafe Latte,$5.00+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Cafe Mocha,$5.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Cappuccino,$5.00+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,ChagaChino,$3.50+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Chai Latte,$5.00+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Drip Coffee,$3.75+,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Coffee & Teas,Espresso,$4.25,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,HB Juice,Ginseng Mind,$10.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,HB Juice,Kickstart,$10.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,HB Juice,Green Boost,$10.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,HB Juice,Citrus Rosemary,$10.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,HB Juice,Happy Greens,$10.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,HB Juice,Ginger Shot,$5.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Spin Drift,$4.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Kombucha,$8.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Poppi,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Saratoga Sparkling,$4.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Saratoga Still,$4.50,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Small Iced Water Cup,$0.25,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Drinks,Orange Juice,$4.75,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Homemade HB,HB Granola,$10.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Classic Brownie,$6.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Lamington,$6.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Vegan Banana Bread,$7.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Snicker Doodle cookie,$4.52,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Chocolate chip cookie,$4.52,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Pain Au Chocolate,$5.90,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Pastries,Cheese Danish,$5.72,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Banana,$1.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Banana Plantain Chips,$5.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Fruit IQ,$5.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,small Hippeas puff,$2.16,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Hu Chocolate Bars,$8.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Hu Chocolate Gems,$9.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Justins PB Cups,$5.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,small tortilla chips,$3.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Made Good Bar,$3.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Mavuno Cashews,$9.52,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Mavuno Dried Banana,$7.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Mavuno Dried Mango,$7.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Mosh Bars,$5.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Mmmly,$4.88,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Organic Tropical Mix,$8.52,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Snacks,Pineapple and Passion Fruit,$6.42,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Honeybrains Wildflower Honey,$16.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Honeybrains Urban Honey,$35.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Mieli Thun Eucalyptus,$20.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Rare Hawaiian Lilikoi,$25.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Rare Hawaiian Ginger,$25.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Manuka Squeeze,$46.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Mieli Thuni Honeydew,$20.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Miele Floral Apple Tree,$24.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,White Gold,$22.95,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Wedderspoon Raw Rata Honey,$37.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Honey,Castanuela Raw Honey,$30.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Retail,BLXR Brain Fuel Single Shot,$10.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Retail,BLXR Throat Spray,$15.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Retail,Skateboard,$50.00,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/honeybrains-372-lafayette-st-new-york/2038483,2038483,Retail,10 Cent Bag,$0.10,honeybrains-372-lafayette-st-new-york
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Varenyky/Pierogi,Classic Pierogi 4*,$10.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Varenyky/Pierogi,Best Seller,$18.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Varenyky/Pierogi,Best Seller,$21.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Varenyky/Pierogi,Best Seller,$11.00+,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Varenyky/Pierogi,WCK Bowl,$21.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Ukrainian Borscht - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Ukrainian Borscht - Quart,$16.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Chicken Noodle Soup - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Chicken Noodle - Quart,$15.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Matzoh Ball - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Matzoh Ball - Quart,$15.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Vegetable Soup - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Vegetable Soup - Quart,$16.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Extra Matzoh Ball,$3.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Vegetarian Borscht - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Lentil Soup - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Lentil Soup - Quart,$16.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Mushroom Barley - Quart,$16.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Soups,Mushroom Barley - Pint,$10.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Classics,Beef Stroganoff,$28.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Classics,Stuffed Cabbage,$24.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Classics,Ola's Famous Veal Goulash,$29.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Classics,Mixed Ukrainian Grill,$27.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Classics,Bigos,$25.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Classics,Chicken Paprikash,$26.00,veselka-144-2nd-ave-new-york-city
https://www.grubhub.com/restaurant/veselka-144-2nd-ave-new-york-city/312813,312813,Veselka Combos,Meat Plate Combo,$26.00,veselka-144-2nd-ave-new-york-city
